ID_DNA_RAD	Label	Alcool_ID	Mother_ID	Isolation_date	Death_date	Sex	Phenotype	P7.very.large.ep	P7.larg.ep	P7.med.ep	P7.small.ep	P7.ep.dist.very.large	P7.ep.dist.large	P7.ep.dist.medium	P7.ep.dist.small	P7.ep	P6.very.large.ep	P6.larg.ep	P6.med.ep	P6.small.ep	P6.ep.dist.very.large	P6.ep.dist.large	P6.ep.dist.medium	P6.ep.dist.small	P6.carp.curv.setae	P6.ep	P5.very.large.ep	P5.large.ep	P5.medium.ep	P5.small.ep	P5.ep.dist	P5.ep	P5.prop.curv.setae	P5.carp.curv.setae	P5.merus.curv.setae	P5.isch.curv.setae	P5.curv.setae	P4.small.ep	P4.prop.curv.setae	P4.carp.curv.setae	P4.merus.curv.setae	P4.isch.curv.setae	P4.curv.setae	P3.prop.curv.setae	P3.carp.curv.setae	P3.merus.curv.setae	P3.isch.curv.setae	P3.curv.setae	P2.prop.curv.setae	P2.carp.curv.setae	P2.merus.curv.setae	P2.isch.curv.setae	P2.curv.setae	P1.prop.curv.setae	P1.carp.curv.setae	P1.merus.curv.setae	P1.isch.curv.setae	P1.curv.setae	Photo_ID	Size	Note	Extracted	Family_level	P7.ep.mid	nb_tot_juv_brood1	nb_juv_brood1	nb_tot_juv_brood2	nb_juv_brood2	Name_offsprings_brood1	Name_offsprings_brood2	Species
E5585	O149-6	5585	M5-6	10/07/2024	05/09/2024	M	praehirsuta	1	0	0	2	0	1	1	0	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	8	0	0	9	0	9	42	1	0	52	8	36	6	0	50	10	26	6	0	42	8	25	8	0	41	DSC_0603	1,835		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5586	O150-1	5586	M5-6	10/07/2024	05/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0604	2,426		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5587	O151-1	5587	M9-6	10/07/2024	06/09/2024	M	forsmani	1	2	0	0	0	0	0	1	4	1	0	2	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0605	1,87		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5588	O151-2	5588	M9-6	10/07/2024	06/09/2024	F	NA	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0606	1,996		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5590	O151-4	5590	M9-6	10/07/2024	06/09/2024	M	forsmani	1	1	1	0	0	0	0	0	3	1	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0608	2,023		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5592	O151-6	5592	M9-6	10/07/2024	06/09/2024	M	forsmani	1	1	1	0	0	0	1	0	4	1	1	0	0	0	0	1	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0610	2,198		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5596	O152-4	5596	M9-6	10/07/2024	06/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	1	0	1	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0614	2,045		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5599	O153-1	5599	M9-6	10/07/2024	06/09/2024	F	NA	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0617	2,761		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5601	O153-4	5601	M9-6	10/07/2024	06/09/2024	M	forsmani	1	1	1	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0619	1,833		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5602	O153-6	5602	M9-6	10/07/2024	06/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0620	1,963		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5603	O154-1	5603	M9-6	10/07/2024	06/09/2024	F	NA	0	1	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0621	2,411		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5606	O155-2	5606	M11-6	10/07/2024	09/09/2024	M	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0624	1,803	Small male	TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5608	O155-4	5608	M11-6	10/07/2024	09/09/2024	M	forsmani	0	1	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0626	2,268		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5609	O155-6	5609	M11-6	10/07/2024	09/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0627	2,917		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5611	O156-2	5611	M11-6	10/07/2024	09/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0629	2,522		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5612	O156-4	5612	M11-6	10/07/2024	09/09/2024	F	NA	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0630	1,914		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5613	O156-5	5613	M11-6	10/07/2024	09/09/2024	M	forsmani	1	1	0	1	0	0	0	0	3	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0631	2,239		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5615	O157-2	5615	M11-6	10/07/2024	09/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0633	2,794		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5616	O157-3	5616	M11-6	10/07/2024	09/09/2024	F	NA	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0634	2,468		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5619	O157-6	5619	M11-6	10/07/2024	09/09/2024	M	NA	0	1	0	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0637	1,8	Maybe forsmani	TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5620	O158-1	5620	M11-6	10/07/2024	09/09/2024	M	NA	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0638	2,117		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5622	O159-2	5622	M14-6	10/07/2024	09/09/2024	M	forsmani	1	1	0	0	0	1	0	0	3	1	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0640	2,337		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5623	O159-3	5623	M14-6	10/07/2024	09/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0641	2,603		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5627	O160-4	5627	M14-6	10/07/2024	09/09/2024	M	forsmani	1	2	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	DSC_0646	2,363		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5628	O160-5	5628	M14-6	10/07/2024	09/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0647	3,042		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5630	O161-1	5630	M14-6	10/07/2024	09/09/2024	M	forsmani	1	1	1	0	0	0	0	0	3	1	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	DSC_0649	2,167	Bent on photo	TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5632	O161-3	5632	M14-6	10/07/2024	09/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0651	2,883		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5635	O162-2	5635	M14-6	10/07/2024	09/09/2024	M	forsmani	0	1	1	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DSC_0654	2,006		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5636	O162-3	5636	M14-6	10/07/2024	09/09/2024	F	NA	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0655	2,748	Was in contact with O162-4	TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
E5639	O163-1	5639	M5-1	10/07/2024	09/09/2024	M	praehirsuta	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	33	0	0	40	8	25	4	0	37	10	26	7	0	43	8	20	8	0	36	DSC_0658	1,791		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5640	O163-3	5640	M5-1	10/07/2024	09/09/2024	M	praehirsuta	1	1	0	1	0	1	0	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15	33	1	0	49	13	29	10	0	52	12	28	11	0	51	12	27	12	0	51	DSC_0659	2,019		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5642	O163-6	5642	M5-1	10/07/2024	09/09/2024	M	praehirsuta	1	1	0	1	0	0	0	0	3	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	13	33	1	0	47	13	32	10	0	55	16	31	9	0	56	11	27	10	0	48	DSC_0661	2,087		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5644	O164-2	5644	M5-1	10/07/2024	10/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0663	2,575		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5646	O164-4	5646	M5-1	10/07/2024	10/09/2024	F	NA	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0665	2,531		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5647	O164-5	5647	M5-1	10/07/2024	10/09/2024	M	praehirsuta	1	1	0	1	0	1	0	1	5	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	35	1	0	45	12	30	6	0	48	12	26	8	0	46	12	26	11	0	49	DSC_0666	1,997		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5649	O165-3	5649	M5-1	10/07/2024	10/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0668	2,305		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5650	O165-4	5650	M5-1	10/07/2024	10/09/2024	F	NA	0	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0669	2,305		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5652	O166-2	5652	M5-1	10/07/2024	10/09/2024	F	NA	0	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0671	2,844		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5653	O167-1	5653	M8-1	12/07/2024	10/09/2024	M	praehirsuta	1	0	0	1	0	0	0	1	3	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	9	33	2	0	44	10	29	7	0	46	12	30	10	0	52	11	23	12	0	46	DSC_0672	1,859		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5654	O167-5	5654	M8-1	12/07/2024	10/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0673	2,138	Small	TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5668	O169-1	5668	M6-1	17/07/2024	16/09/2024	F	NA	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0675	1,862		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5671	O169-5	5671	M6-1	17/07/2024	16/09/2024	M	praehirsuta	0	1	1	1	0	0	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	37	0	0	47	12	43	8	0	63	12	30	9	0	51	10	30	9	0	49	DSC_0679	1,849		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5673	O170-1	5673	M6-1	17/07/2024	16/09/2024	F	NA	0	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0681	2,468		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5674	O170-2	5674	M6-1	17/07/2024	16/09/2024	M	praehirsuta	1	0	1	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	24	0	0	30	12	28	5	0	45	11	31	7	0	49	12	26	8	0	46	DSC_0682	2,024	Slightly bent on photo	TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5675	O170-3	5675	M6-1	17/07/2024	16/09/2024	F	NA	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0683	2,883		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5679	O171-3	5679	M6-1	17/07/2024	16/09/2024	M	praehirsuta	1	1	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	25	1	0	32	9	30	4	0	43	7	24	4	0	35	7	21	6	0	34	DSC_0687-DSC_0688	2,072	In contact with O171-5	TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5681	O171-5	5681	M6-1	17/07/2024	16/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0690	2,858	In contact with O171-3	TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5682	O172-2	5682	M23-1	17/07/2024	16/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0691	3,065		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5683	O172-3	5683	M23-1	17/07/2024	16/09/2024	F	NA	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0692	2,883		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5684	O172-4	5684	M23-1	17/07/2024	16/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0693	2,191		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5685	O172-5	5685	M23-1	17/07/2024	16/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0694	2,762		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5686	O172-6	5686	M23-1	17/07/2024	16/09/2024	M	praehirsuta	1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	30	0	0	36	13	41	6	0	60	12	36	7	0	55	8	23	7	0	38	DSC_0695	2,014		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5687	O173-1	5687	M23-1	17/07/2024	16/09/2024	M	praehirsuta	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	8	40	3	0	51	12	40	8	0	60	12	40	11	0	63	10	31	12	0	53	DSC_0696	2,106		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5688	O173-2	5688	M23-1	17/07/2024	16/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0697	2,511		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
E5689	O173-3	5689	M23-1	17/07/2024	16/09/2024	F	NA	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	NA	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DSC_0698	2,688		TRUE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O4-4	4954	M4-1	17/06/2024	29/07/2024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
NA	O19-4	4955	M6-1	19/06/2024	29/07/2024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O24-4	4956	M7-1	19/06/2024	29/07/2024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O42-1	4957	M19-1	19/06/2024	29/07/2024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
NA	O54-3	4959	M17-1	20/06/2024	30/07/2024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
NA	O61-4	4960	M20-1	21/06/2024	30/07/2024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O62-6	4962	M14-1	24/06/2024	02/08/2024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	forsmani
NA	O67-3	4963	M16-6	24/06/2024	02/08/2024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
NA	O39-2	4965	M18-1	19/06/2024	05/08/2024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		FALSE	offspring	NA	NA	NA	NA	NA	NA	NA	praehirsuta
